stimp,skill,slope_deg,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m
10,hcp30,1,12,20,0.90,true,0.05975,0.00265,0.39177,2.35239,0.00513,1.3464,0.2280,1.2665
10,hcp30,1,12,20,1.00,true,0.05925,0.00264,0.41392,2.37749,0.00520,1.4210,0.2052,1.3376
10,hcp30,1,12,20,1.10,true,0.06025,0.00266,0.43506,2.40021,0.00529,1.4983,0.1861,1.4111
10,hcp30,1,12,20,1.20,true,0.05912,0.00264,0.45638,2.42546,0.00534,1.5731,0.1678,1.4860
10,hcp30,1,3,10,0.00,true,0.10825,0.00347,0.07982,1.97318,0.00406,0.3328,0.5540,0.4559
10,hcp30,1,3,10,0.10,true,0.12925,0.00375,0.08645,1.95901,0.00441,0.4520,0.4767,0.4740
10,hcp30,1,3,10,0.20,true,0.14313,0.00392,0.09918,1.95827,0.00469,0.5150,0.4070,0.5063
10,hcp30,1,3,10,0.30,true,0.14963,0.00399,0.11920,1.97248,0.00494,0.5834,0.3374,0.5548
10,hcp30,1,3,10,0.40,true,0.15588,0.00406,0.14082,1.98864,0.00518,0.6484,0.2854,0.6086
10,hcp30,1,3,10,0.50,true,0.15762,0.00407,0.16776,2.01492,0.00540,0.7166,0.2325,0.6740
10,hcp30,1,3,10,0.60,true,0.15987,0.00410,0.19713,2.04332,0.00563,0.7863,0.1864,0.7472
10,hcp30,1,3,10,0.70,true,0.15775,0.00408,0.22889,2.07875,0.00581,0.8647,0.1533,0.8256
10,hcp30,1,3,10,0.80,true,0.15687,0.00407,0.26046,2.11295,0.00599,0.9441,0.1265,0.9070
10,hcp30,1,3,10,0.90,true,0.15300,0.00402,0.29247,2.15078,0.00611,1.0181,0.0995,0.9902
10,hcp30,1,3,10,1.00,true,0.15000,0.00399,0.32777,2.19150,0.00625,1.1070,0.0778,1.0865
10,hcp30,1,3,10,1.10,true,0.14338,0.00392,0.36166,2.23464,0.00632,1.1979,0.0645,1.1799
10,hcp30,1,3,10,1.20,true,0.13450,0.00381,0.39606,2.28083,0.00632,1.2881,0.0526,1.2747
10,hcp30,1,3,15,0.00,true,0.06800,0.00281,0.17898,2.11602,0.00410,0.4875,0.5389,0.6757
10,hcp30,1,3,15,0.10,true,0.06825,0.00282,0.18572,2.12280,0.00414,0.6247,0.4838,0.6885
10,hcp30,1,3,15,0.20,true,0.07087,0.00287,0.19817,2.13322,0.00427,0.6957,0.4359,0.7167
10,hcp30,1,3,15,0.30,true,0.07487,0.00294,0.21331,2.14515,0.00444,0.7587,0.3894,0.7527
10,hcp30,1,3,15,0.40,true,0.07787,0.00300,0.23101,2.16086,0.00461,0.8208,0.3466,0.7960
10,hcp30,1,3,15,0.50,true,0.08038,0.00304,0.25164,2.18026,0.00478,0.8876,0.3075,0.8482
10,hcp30,1,3,15,0.60,true,0.08213,0.00307,0.27315,2.20150,0.00493,0.9519,0.2714,0.9042
10,hcp30,1,3,15,0.70,true,0.08163,0.00306,0.29736,2.22795,0.00505,1.0192,0.2371,0.9679
10,hcp30,1,3,15,0.80,true,0.08213,0.00307,0.32170,2.25374,0.00518,1.0883,0.2070,1.0357
10,hcp30,1,3,15,0.90,true,0.08063,0.00304,0.34688,2.28260,0.00527,1.1618,0.1829,1.1067
10,hcp30,1,3,15,1.00,true,0.08100,0.00305,0.37427,2.31221,0.00539,1.2448,0.1598,1.1893
10,hcp30,1,3,15,1.10,true,0.07825,0.00300,0.40040,2.34375,0.00544,1.3185,0.1390,1.2677
10,hcp30,1,3,15,1.20,true,0.07412,0.00293,0.42738,2.37784,0.00544,1.3955,0.1200,1.3502
10,hcp30,1,3,20,0.00,true,0.04275,0.00226,0.28148,2.24989,0.00417,0.6415,0.5179,0.9150
10,hcp30,1,3,20,0.10,true,0.04375,0.00229,0.28854,2.25639,0.00422,0.8266,0.4763,0.9308
10,hcp30,1,3,20,0.20,true,0.04487,0.00231,0.29881,2.26630,0.00429,0.8952,0.4362,0.9574
10,hcp30,1,3,20,0.30,true,0.04888,0.00241,0.31032,2.27476,0.00444,0.9569,0.3995,0.9912
10,hcp30,1,3,20,0.40,true,0.05212,0.00249,0.32437,2.28677,0.00457,1.0217,0.3663,1.0321
10,hcp30,1,3,20,0.50,true,0.05225,0.00249,0.34036,2.30411,0.00464,1.0890,0.3371,1.0772
10,hcp30,1,3,20,0.60,true,0.05150,0.00247,0.35835,2.32457,0.00470,1.1535,0.3063,1.1288
10,hcp30,1,3,20,0.70,true,0.04875,0.00241,0.37708,2.34800,0.00471,1.2198,0.2798,1.1827
10,hcp30,1,3,20,0.80,true,0.04888,0.00241,0.39623,2.36919,0.00479,1.2881,0.2546,1.2431
10,hcp30,1,3,20,0.90,true,0.04713,0.00237,0.41630,2.39341,0.00481,1.3585,0.2321,1.3066
10,hcp30,1,3,20,1.00,true,0.04487,0.00231,0.43714,2.41916,0.00483,1.4262,0.2087,1.3742
10,hcp30,1,3,20,1.10,true,0.04462,0.00231,0.45785,2.44297,0.00488,1.5012,0.1893,1.4470
10,hcp30,1,3,20,1.20,true,0.04375,0.00229,0.47794,2.46695,0.00491,1.5768,0.1727,1.5205
10,hcp30,1,6,10,0.00,true,0.11438,0.00356,0.07469,1.96155,0.00411,0.4149,0.5462,0.4590
10,hcp30,1,6,10,0.10,true,0.12412,0.00369,0.07863,1.95597,0.00427,0.4669,0.4674,0.4783
10,hcp30,1,6,10,0.20,true,0.13575,0.00383,0.08833,1.95445,0.00450,0.5273,0.3947,0.5140
10,hcp30,1,6,10,0.30,true,0.14500,0.00394,0.10293,1.96040,0.00474,0.5931,0.3326,0.5612
10,hcp30,1,6,10,0.40,true,0.14775,0.00397,0.12291,1.97847,0.00493,0.6589,0.2712,0.6201
10,hcp30,1,6,10,0.50,true,0.14800,0.00397,0.14642,2.00278,0.00511,0.7301,0.2215,0.6867
10,hcp30,1,6,10,0.60,true,0.14500,0.00394,0.17385,2.03455,0.00526,0.8056,0.1794,0.7616
10,hcp30,1,6,10,0.70,true,0.14225,0.00391,0.20339,2.06844,0.00542,0.8821,0.1428,0.8421
10,hcp30,1,6,10,0.80,true,0.13837,0.00386,0.23581,2.10665,0.00556,0.9700,0.1166,0.9305
10,hcp30,1,6,10,0.90,true,0.13237,0.00379,0.26855,2.14754,0.00566,1.0549,0.0948,1.0190
10,hcp30,1,6,10,1.00,true,0.12512,0.00370,0.30428,2.19307,0.00573,1.1478,0.0760,1.1164
10,hcp30,1,6,10,1.10,true,0.11775,0.00360,0.33706,2.23581,0.00575,1.2329,0.0612,1.2072
10,hcp30,1,6,10,1.20,true,0.11013,0.00350,0.37284,2.28237,0.00576,1.3294,0.0480,1.3098
10,hcp30,1,6,15,0.00,true,0.06613,0.00278,0.17283,2.11102,0.00400,0.6153,0.5280,0.6818
10,hcp30,1,6,15,0.10,true,0.07275,0.00290,0.17729,2.10929,0.00415,0.6655,0.4713,0.7030
10,hcp30,1,6,15,0.20,true,0.07687,0.00298,0.18549,2.11402,0.00428,0.7236,0.4229,0.7321
10,hcp30,1,6,15,0.30,true,0.07825,0.00300,0.19814,2.12619,0.00439,0.7855,0.3765,0.7706
10,hcp30,1,6,15,0.40,true,0.07750,0.00299,0.21373,2.14365,0.00448,0.8490,0.3350,0.8153
10,hcp30,1,6,15,0.50,true,0.07650,0.00297,0.23228,2.16457,0.00458,0.9139,0.2953,0.8680
10,hcp30,1,6,15,0.60,true,0.07637,0.00297,0.25302,2.18705,0.00470,0.9816,0.2585,0.9285
10,hcp30,1,6,15,0.70,true,0.07400,0.00293,0.27546,2.21368,0.00478,1.0495,0.2260,0.9924
10,hcp30,1,6,15,0.80,true,0.07212,0.00289,0.29973,2.24194,0.00487,1.1224,0.1967,1.0636
10,hcp30,1,6,15,0.90,true,0.06950,0.00284,0.32425,2.27134,0.00493,1.1941,0.1705,1.1368
10,hcp30,1,6,15,1.00,true,0.06650,0.00279,0.35028,2.30295,0.00498,1.2691,0.1452,1.2168
10,hcp30,1,6,15,1.10,true,0.06137,0.00268,0.37603,2.33652,0.00496,1.3457,0.1265,1.2955
10,hcp30,1,6,15,1.20,true,0.05950,0.00264,0.40090,2.36614,0.00500,1.4219,0.1082,1.3780
10,hcp30,1,6,20,0.00,true,0.04088,0.00221,0.27519,2.24434,0.00403,0.8192,0.5167,0.9229
10,hcp30,1,6,20,0.10,true,0.04150,0.00223,0.27963,2.24878,0.00407,0.8734,0.4789,0.9410
10,hcp30,1,6,20,0.20,true,0.04250,0.00226,0.28698,2.25600,0.00413,0.9306,0.4411,0.9679
10,hcp30,1,6,20,0.30,true,0.04250,0.00226,0.29683,2.26694,0.00418,0.9898,0.4054,1.0013
10,hcp30,1,6,20,0.40,true,0.04300,0.00227,0.30803,2.27892,0.00425,1.0436,0.3689,1.0395
10,hcp30,1,6,20,0.50,true,0.04350,0.00228,0.32128,2.29318,0.00433,1.0978,0.3322,1.0850
10,hcp30,1,6,20,0.60,true,0.04350,0.00228,0.33633,2.30997,0.00440,1.1631,0.3023,1.1364
10,hcp30,1,6,20,0.70,true,0.04275,0.00226,0.35228,2.32860,0.00446,1.2306,0.2767,1.1909
10,hcp30,1,6,20,0.80,true,0.04200,0.00224,0.36945,2.34868,0.00451,1.2961,0.2501,1.2505
10,hcp30,1,6,20,0.90,true,0.04150,0.00223,0.38749,2.36961,0.00457,1.3662,0.2265,1.3150
10,hcp30,1,6,20,1.00,true,0.03900,0.00216,0.40653,2.39370,0.00457,1.4296,0.2016,1.3813
10,hcp30,1,6,20,1.10,true,0.03862,0.00215,0.42558,2.41588,0.00463,1.5033,0.1822,1.4530
10,hcp30,1,6,20,1.20,true,0.03637,0.00209,0.44560,2.44115,0.00462,1.5823,0.1664,1.5276
10,hcp30,2,12,10,0.00,true,0.17813,0.00428,0.05838,1.88132,0.00475,0.4214,0.6082,0.4413
10,hcp30,2,12,10,0.10,true,0.19337,0.00442,0.06839,1.87617,0.00500,0.4725,0.5325,0.4529
10,hcp30,2,12,10,0.20,true,0.20950,0.00455,0.08320,1.87508,0.00529,0.5236,0.4515,0.4807
10,hcp30,2,12,10,0.30,true,0.22425,0.00466,0.10346,1.88097,0.00561,0.5870,0.3743,0.5262
10,hcp30,2,12,10,0.40,true,0.23125,0.00471,0.12619,1.89721,0.00588,0.6495,0.3109,0.5791
10,hcp30,2,12,10,0.50,true,0.23650,0.00475,0.15051,1.91691,0.00613,0.7141,0.2582,0.6395
10,hcp30,2,12,10,0.60,true,0.24150,0.00479,0.17914,1.94140,0.00641,0.7865,0.2067,0.7146
10,hcp30,2,12,10,0.70,true,0.24125,0.00478,0.20907,1.97260,0.00664,0.8648,0.1700,0.7927
10,hcp30,2,12,10,0.80,true,0.23925,0.00477,0.24101,2.00780,0.00685,0.9444,0.1351,0.8788
10,hcp30,2,12,10,0.90,true,0.23738,0.00476,0.27203,2.04213,0.00704,1.0276,0.1108,0.9658
10,hcp30,2,12,10,1.00,true,0.23400,0.00473,0.30336,2.07849,0.00721,1.1093,0.0873,1.0563
10,hcp30,2,12,10,1.10,true,0.23137,0.00471,0.33434,2.11399,0.00737,1.1973,0.0699,1.1508
10,hcp30,2,12,10,1.20,true,0.22600,0.00468,0.36571,2.15293,0.00749,1.2887,0.0564,1.2479
10,hcp30,2,12,15,0.00,true,0.10325,0.00340,0.14402,2.04463,0.00450,0.6071,0.5574,0.6450
10,hcp30,2,12,15,0.10,true,0.11113,0.00351,0.15478,2.04769,0.00471,0.6531,0.5009,0.6607
10,hcp30,2,12,15,0.20,true,0.11962,0.00363,0.16913,2.05390,0.00495,0.7109,0.4492,0.6879
10,hcp30,2,12,15,0.30,true,0.12525,0.00370,0.18660,2.06630,0.00517,0.7714,0.4015,0.7230
10,hcp30,2,12,15,0.40,true,0.13125,0.00378,0.20597,2.08040,0.00540,0.8276,0.3537,0.7667
10,hcp30,2,12,15,0.50,true,0.13550,0.00383,0.22742,2.09854,0.00561,0.8921,0.3133,0.8173
10,hcp30,2,12,15,0.60,true,0.13912,0.00387,0.25066,2.11930,0.00582,0.9610,0.2773,0.8751
10,hcp30,2,12,15,0.70,true,0.14025,0.00388,0.27565,2.14454,0.00599,1.0372,0.2480,0.9389
10,hcp30,2,12,15,0.80,true,0.14150,0.00390,0.30134,2.17057,0.00616,1.1095,0.2178,1.0083
10,hcp30,2,12,15,0.90,true,0.14213,0.00390,0.32758,2.19800,0.00631,1.1743,0.1830,1.0836
10,hcp30,2,12,15,1.00,true,0.14088,0.00389,0.35473,2.22849,0.00643,1.2512,0.1576,1.1641
10,hcp30,2,12,15,1.10,true,0.13987,0.00388,0.38075,2.25773,0.00654,1.3266,0.1353,1.2451
10,hcp30,2,12,15,1.20,true,0.13587,0.00383,0.40780,2.29134,0.00660,1.4077,0.1173,1.3298
10,hcp30,2,12,20,0.00,true,0.06625,0.00278,0.24018,2.18293,0.00448,0.8298,0.5317,0.8744
10,hcp30,2,12,20,0.10,true,0.06838,0.00282,0.24920,2.19017,0.00460,0.8848,0.4967,0.8896
10,hcp30,2,12,20,0.20,true,0.07225,0.00289,0.26081,2.19846,0.00476,0.9395,0.4585,0.9141
10,hcp30,2,12,20,0.30,true,0.07375,0.00292,0.27456,2.21148,0.00488,0.9971,0.4229,0.9440
10,hcp30,2,12,20,0.40,true,0.07512,0.00295,0.29093,2.22755,0.00502,1.0638,0.3899,0.9826
10,hcp30,2,12,20,0.50,true,0.07675,0.00298,0.30831,2.24454,0.00516,1.1223,0.3561,1.0264
10,hcp30,2,12,20,0.60,true,0.07825,0.00300,0.32483,2.26089,0.00528,1.1730,0.3244,1.0709
10,hcp30,2,12,20,0.70,true,0.08000,0.00303,0.34363,2.27958,0.00542,1.2324,0.2928,1.1250
10,hcp30,2,12,20,0.80,true,0.08000,0.00303,0.36420,2.30207,0.00552,1.2970,0.2637,1.1855
10,hcp30,2,12,20,0.90,true,0.08138,0.00306,0.38439,2.32297,0.00564,1.3660,0.2387,1.2501
10,hcp30,2,12,20,1.00,true,0.08113,0.00305,0.40516,2.34629,0.00573,1.4311,0.2133,1.3174
10,hcp30,2,12,20,1.10,true,0.08163,0.00306,0.42636,2.36953,0.00582,1.4990,0.1888,1.3910
10,hcp30,2,12,20,1.20,true,0.08100,0.00305,0.44818,2.39478,0.00589,1.5762,0.1700,1.4681
10,hcp30,2,3,10,0.00,true,0.07575,0.00296,0.10670,2.03350,0.00376,0.1851,0.5618,0.4600
10,hcp30,2,3,10,0.10,true,0.10275,0.00339,0.11329,2.01327,0.00425,0.3935,0.4631,0.4790
10,hcp30,2,3,10,0.20,true,0.11850,0.00361,0.12602,2.01068,0.00457,0.4733,0.3924,0.5111
10,hcp30,2,3,10,0.30,true,0.13062,0.00377,0.14448,2.01770,0.00487,0.5388,0.3307,0.5562
10,hcp30,2,3,10,0.40,true,0.13887,0.00387,0.16766,2.03359,0.00515,0.6064,0.2793,0.6107
10,hcp30,2,3,10,0.50,true,0.14850,0.00398,0.19450,2.05206,0.00546,0.6764,0.2337,0.6758
10,hcp30,2,3,10,0.60,true,0.15138,0.00401,0.22345,2.07964,0.00568,0.7450,0.1965,0.7428
10,hcp30,2,3,10,0.70,true,0.14888,0.00398,0.25632,2.11691,0.00585,0.8161,0.1624,0.8166
10,hcp30,2,3,10,0.80,true,0.14850,0.00398,0.29020,2.15332,0.00603,0.8895,0.1323,0.8966
10,hcp30,2,3,10,0.90,true,0.14525,0.00394,0.32274,2.19149,0.00615,0.9620,0.1092,0.9745
10,hcp30,2,3,10,1.00,true,0.13950,0.00387,0.35761,2.23497,0.00623,1.0422,0.0906,1.0595
10,hcp30,2,3,10,1.10,true,0.13737,0.00385,0.39053,2.27312,0.00634,1.1242,0.0746,1.1481
10,hcp30,2,3,10,1.20,true,0.13100,0.00377,0.42399,2.31649,0.00638,1.2079,0.0614,1.2383
10,hcp30,2,3,15,0.00,true,0.04662,0.00236,0.22170,2.18303,0.00398,0.2804,0.5479,0.6894
10,hcp30,2,3,15,0.10,true,0.05800,0.00261,0.22702,2.17719,0.00424,0.5262,0.4724,0.7025
10,hcp30,2,3,15,0.20,true,0.06925,0.00284,0.23832,2.17781,0.00451,0.6249,0.4157,0.7318
10,hcp30,2,3,15,0.30,true,0.07150,0.00288,0.25515,2.19337,0.00463,0.7107,0.3736,0.7709
10,hcp30,2,3,15,0.40,true,0.07312,0.00291,0.27502,2.21285,0.00475,0.7849,0.3343,0.8170
10,hcp30,2,3,15,0.50,true,0.07587,0.00296,0.29575,2.23227,0.00490,0.8524,0.3001,0.8670
10,hcp30,2,3,15,0.60,true,0.07762,0.00299,0.31941,2.25599,0.00504,0.9217,0.2682,0.9250
10,hcp30,2,3,15,0.70,true,0.07850,0.00301,0.34412,2.28192,0.00516,0.9891,0.2379,0.9874
10,hcp30,2,3,15,0.80,true,0.07888,0.00301,0.36938,2.30918,0.00526,1.0558,0.2095,1.0538
10,hcp30,2,3,15,0.90,true,0.08025,0.00304,0.39525,2.33640,0.00539,1.1286,0.1854,1.1269
10,hcp30,2,3,15,1.00,true,0.07925,0.00302,0.41977,2.36479,0.00546,1.1907,0.1597,1.1977
10,hcp30,2,3,15,1.10,true,0.07537,0.00295,0.44714,2.39944,0.00546,1.2654,0.1395,1.2767
10,hcp30,2,3,15,1.20,true,0.07175,0.00289,0.47345,2.43305,0.00546,1.3400,0.1213,1.3573
10,hcp30,2,3,20,0.00,true,0.03562,0.00207,0.32942,2.30983,0.00426,0.3791,0.5352,0.9331
10,hcp30,2,3,20,0.10,true,0.03513,0.00206,0.33590,2.31717,0.00426,0.6813,0.4774,0.9435
10,hcp30,2,3,20,0.20,true,0.03875,0.00216,0.34553,2.32390,0.00436,0.8013,0.4410,0.9675
10,hcp30,2,3,20,0.30,true,0.04050,0.00220,0.35782,2.33548,0.00444,0.8896,0.4062,0.9983
10,hcp30,2,3,20,0.40,true,0.04587,0.00234,0.37104,2.34457,0.00460,0.9624,0.3735,1.0369
10,hcp30,2,3,20,0.50,true,0.04988,0.00243,0.38696,2.35820,0.00475,1.0314,0.3402,1.0844
10,hcp30,2,3,20,0.60,true,0.04950,0.00243,0.40443,2.37799,0.00479,1.1032,0.3144,1.1333
10,hcp30,2,3,20,0.70,true,0.05013,0.00244,0.42316,2.39836,0.00486,1.1686,0.2857,1.1894
10,hcp30,2,3,20,0.80,true,0.05175,0.00248,0.44099,2.41696,0.00495,1.2378,0.2640,1.2465
10,hcp30,2,3,20,0.90,true,0.05275,0.00250,0.45948,2.43716,0.00502,1.3037,0.2411,1.3083
10,hcp30,2,3,20,1.00,true,0.05000,0.00244,0.48090,2.46450,0.00500,1.3749,0.2201,1.3759
10,hcp30,2,3,20,1.10,true,0.05075,0.00245,0.49924,2.48528,0.00507,1.4398,0.1991,1.4435
10,hcp30,2,3,20,1.20,true,0.04863,0.00240,0.51860,2.51031,0.00506,1.5065,0.1801,1.5132
10,hcp30,2,6,10,0.00,true,0.10875,0.00348,0.07522,1.96771,0.00402,0.4191,0.5452,0.4588
10,hcp30,2,6,10,0.10,true,0.11825,0.00361,0.07714,1.96039,0.00417,0.4712,0.4663,0.4795
10,hcp30,2,6,10,0.20,true,0.12562,0.00371,0.08474,1.96106,0.00432,0.5260,0.3876,0.5148
10,hcp30,2,6,10,0.30,true,0.13200,0.00378,0.09746,1.96806,0.00450,0.5913,0.3232,0.5635
10,hcp30,2,6,10,0.40,true,0.13412,0.00381,0.11497,1.98434,0.00466,0.6585,0.2626,0.6233
10,hcp30,2,6,10,0.50,true,0.13462,0.00382,0.13639,2.00639,0.00482,0.7298,0.2112,0.6925
10,hcp30,2,6,10,0.60,true,0.13100,0.00377,0.16146,2.03651,0.00494,0.8076,0.1706,0.7691
10,hcp30,2,6,10,0.70,true,0.12512,0.00370,0.19024,2.07291,0.00505,0.8906,0.1362,0.8540
10,hcp30,2,6,10,0.80,true,0.11900,0.00362,0.21820,2.10884,0.00512,0.9653,0.1075,0.9351
10,hcp30,2,6,10,0.90,true,0.11063,0.00351,0.24930,2.15055,0.00515,1.0518,0.0874,1.0239
10,hcp30,2,6,10,1.00,true,0.10637,0.00345,0.28097,2.18898,0.00524,1.1407,0.0688,1.1186
10,hcp30,2,6,10,1.10,true,0.09788,0.00332,0.31337,2.23265,0.00523,1.2309,0.0558,1.2124
10,hcp30,2,6,10,1.20,true,0.08912,0.00319,0.34721,2.27842,0.00519,1.3282,0.0462,1.3118
10,hcp30,2,6,15,0.00,true,0.05663,0.00258,0.18738,2.13561,0.00387,0.6230,0.5317,0.7019
10,hcp30,2,6,15,0.10,true,0.05775,0.00261,0.18896,2.13655,0.00390,0.6760,0.4829,0.7185
10,hcp30,2,6,15,0.20,true,0.06025,0.00266,0.19451,2.14031,0.00398,0.7280,0.4292,0.7465
10,hcp30,2,6,15,0.30,true,0.06062,0.00267,0.20359,2.14996,0.00404,0.7861,0.3838,0.7812
10,hcp30,2,6,15,0.40,true,0.06288,0.00271,0.21603,2.16133,0.00416,0.8516,0.3416,0.8268
10,hcp30,2,6,15,0.50,true,0.06275,0.00271,0.23132,2.17818,0.00425,0.9155,0.3011,0.8787
10,hcp30,2,6,15,0.60,true,0.06225,0.00270,0.24896,2.19795,0.00434,0.9846,0.2669,0.9370
10,hcp30,2,6,15,0.70,true,0.06000,0.00266,0.26847,2.22158,0.00439,1.0499,0.2327,0.9995
10,hcp30,2,6,15,0.80,true,0.06112,0.00268,0.28933,2.24343,0.00452,1.1228,0.2028,1.0706
10,hcp30,2,6,15,0.90,true,0.05875,0.00263,0.31118,2.26997,0.00457,1.1953,0.1773,1.1424
10,hcp30,2,6,15,1.00,true,0.05688,0.00259,0.33497,2.29833,0.00463,1.2733,0.1524,1.2230
10,hcp30,2,6,15,1.10,true,0.05350,0.00252,0.35889,2.32845,0.00464,1.3531,0.1333,1.3037
10,hcp30,2,6,15,1.20,true,0.05200,0.00248,0.38176,2.35572,0.00469,1.4297,0.1155,1.3848
10,hcp30,2,6,20,0.00,true,0.03338,0.00201,0.28804,2.26527,0.00382,0.8203,0.5156,0.9253
10,hcp30,2,6,20,0.10,true,0.03525,0.00206,0.29040,2.26644,0.00387,0.8696,0.4760,0.9443
10,hcp30,2,6,20,0.20,true,0.03537,0.00207,0.29553,2.27238,0.00390,0.9229,0.4366,0.9701
10,hcp30,2,6,20,0.30,true,0.03438,0.00204,0.30335,2.28237,0.00391,0.9869,0.4043,1.0025
10,hcp30,2,6,20,0.40,true,0.03587,0.00208,0.31289,2.29179,0.00400,1.0381,0.3650,1.0423
10,hcp30,2,6,20,0.50,true,0.03612,0.00209,0.32439,2.30468,0.00406,1.1024,0.3339,1.0879
10,hcp30,2,6,20,0.60,true,0.03463,0.00204,0.33765,2.32129,0.00408,1.1623,0.3021,1.1377
10,hcp30,2,6,20,0.70,true,0.03500,0.00205,0.35192,2.33723,0.00416,1.2229,0.2711,1.1938
10,hcp30,2,6,20,0.80,true,0.03550,0.00207,0.36711,2.35414,0.00424,1.2886,0.2446,1.2545
10,hcp30,2,6,20,0.90,true,0.03250,0.00198,0.38444,2.37701,0.00422,1.3601,0.2211,1.3198
10,hcp30,2,6,20,1.00,true,0.03163,0.00196,0.40118,2.39722,0.00426,1.4275,0.1989,1.3866
10,hcp30,2,6,20,1.10,true,0.03037,0.00192,0.41851,2.41861,0.00428,1.4968,0.1789,1.4563
10,hcp30,2,6,20,1.20,true,0.02850,0.00186,0.43760,2.44278,0.00428,1.5679,0.1567,1.5340
10,hcp30,3,12,10,0.00,true,0.24525,0.00481,0.04812,1.80387,0.00525,0.4316,0.6404,0.4381
10,hcp30,3,12,10,0.10,true,0.27163,0.00497,0.05954,1.78911,0.00556,0.4870,0.5617,0.4519
10,hcp30,3,12,10,0.20,true,0.29450,0.00510,0.07422,1.78123,0.00587,0.5443,0.4887,0.4794
10,hcp30,3,12,10,0.30,true,0.31488,0.00519,0.09273,1.77982,0.00619,0.6064,0.4131,0.5232
10,hcp30,3,12,10,0.40,true,0.32550,0.00524,0.11454,1.79163,0.00648,0.6728,0.3469,0.5769
10,hcp30,3,12,10,0.50,true,0.33287,0.00527,0.13909,1.80957,0.00677,0.7430,0.2874,0.6414
10,hcp30,3,12,10,0.60,true,0.33887,0.00529,0.16503,1.83045,0.00706,0.8174,0.2369,0.7150
10,hcp30,3,12,10,0.70,true,0.34075,0.00530,0.19283,1.85752,0.00733,0.8964,0.1943,0.7963
10,hcp30,3,12,10,0.80,true,0.33987,0.00530,0.22129,1.88819,0.00758,0.9733,0.1560,0.8814
10,hcp30,3,12,10,0.90,true,0.33813,0.00529,0.24944,1.91961,0.00781,1.0533,0.1250,0.9704
10,hcp30,3,12,10,1.00,true,0.33413,0.00527,0.27808,1.95403,0.00801,1.1367,0.0991,1.0637
10,hcp30,3,12,10,1.10,true,0.33000,0.00526,0.30649,1.98857,0.00820,1.2212,0.0763,1.1607
10,hcp30,3,12,10,1.20,true,0.32338,0.00523,0.33621,2.02729,0.00837,1.3143,0.0587,1.2639
10,hcp30,3,12,15,0.00,true,0.15438,0.00404,0.12410,1.97358,0.00508,0.6257,0.5817,0.6401
10,hcp30,3,12,15,0.10,true,0.16750,0.00417,0.13636,1.97307,0.00535,0.6822,0.5324,0.6560
10,hcp30,3,12,15,0.20,true,0.17763,0.00427,0.15088,1.97798,0.00560,0.7366,0.4827,0.6794
10,hcp30,3,12,15,0.30,true,0.18438,0.00434,0.16898,1.99007,0.00584,0.7889,0.4285,0.7127
10,hcp30,3,12,15,0.40,true,0.18725,0.00436,0.18887,2.00800,0.00604,0.8513,0.3842,0.7527
10,hcp30,3,12,15,0.50,true,0.19337,0.00442,0.21094,2.02509,0.00628,0.9142,0.3375,0.8053
10,hcp30,3,12,15,0.60,true,0.19837,0.00446,0.23471,2.04522,0.00652,0.9804,0.2939,0.8664
10,hcp30,3,12,15,0.70,true,0.19975,0.00447,0.25926,2.06994,0.00671,1.0531,0.2605,0.9304
10,hcp30,3,12,15,0.80,true,0.20062,0.00448,0.28467,2.09627,0.00690,1.1251,0.2278,1.0010
10,hcp30,3,12,15,0.90,true,0.20137,0.00448,0.31003,2.12288,0.00707,1.1996,0.1989,1.0762
10,hcp30,3,12,15,1.00,true,0.19975,0.00447,0.33562,2.15231,0.00721,1.2720,0.1718,1.1539
10,hcp30,3,12,15,1.10,true,0.19750,0.00445,0.36113,2.18258,0.00734,1.3456,0.1467,1.2357
10,hcp30,3,12,15,1.20,true,0.19800,0.00446,0.38532,2.20894,0.00749,1.4259,0.1264,1.3226
10,hcp30,3,12,20,0.00,true,0.10225,0.00339,0.20985,2.11656,0.00496,0.8142,0.5536,0.8524
10,hcp30,3,12,20,0.10,true,0.10800,0.00347,0.22117,2.12265,0.00516,0.8675,0.5126,0.8680
10,hcp30,3,12,20,0.20,true,0.11338,0.00354,0.23489,2.13174,0.00535,0.9261,0.4726,0.8917
10,hcp30,3,12,20,0.30,true,0.11688,0.00359,0.24850,2.14273,0.00552,0.9761,0.4367,0.9190
10,hcp30,3,12,20,0.40,true,0.11962,0.00363,0.26481,2.15743,0.00568,1.0401,0.4048,0.9538
10,hcp30,3,12,20,0.50,true,0.12187,0.00366,0.28261,2.17434,0.00584,1.0991,0.3707,0.9951
10,hcp30,3,12,20,0.60,true,0.12575,0.00371,0.30108,2.19054,0.00602,1.1634,0.3391,1.0440
10,hcp30,3,12,20,0.70,true,0.12625,0.00371,0.32091,2.21171,0.00616,1.2282,0.3094,1.0966
10,hcp30,3,12,20,0.80,true,0.12800,0.00374,0.34074,2.23183,0.00631,1.2958,0.2823,1.1549
10,hcp30,3,12,20,0.90,true,0.12812,0.00374,0.36093,2.25416,0.00643,1.3597,0.2549,1.2162
