stimp,skill,slope_deg,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m
10,tour,3,6,10,0.50,true,0.30925,0.00517,0.00128,1.69203,0.00518,0.5311,0.0150,0.5452
10,tour,3,6,10,0.60,true,0.28875,0.00507,0.00260,1.71385,0.00509,0.6275,0.0056,0.6417
10,tour,3,6,10,0.70,true,0.27025,0.00497,0.00464,1.73439,0.00500,0.7264,0.0026,0.7397
10,tour,3,6,10,0.80,true,0.25162,0.00485,0.00735,1.75572,0.00490,0.8196,0.0010,0.8322
10,tour,3,6,10,0.90,true,0.22412,0.00466,0.01132,1.78720,0.00473,0.9235,0.0000,0.9355
10,tour,3,6,10,1.00,true,0.19787,0.00445,0.01643,1.81856,0.00455,1.0259,0.0000,1.0369
10,tour,3,6,10,1.10,true,0.17087,0.00421,0.02282,1.85195,0.00433,1.1285,0.0000,1.1387
10,tour,3,6,10,1.20,true,0.13962,0.00388,0.03074,1.89113,0.00403,1.2311,0.0000,1.2406
10,tour,3,6,15,0.00,true,0.13150,0.00378,0.00147,1.86997,0.00379,0.2413,0.5422,0.3014
10,tour,3,6,15,0.10,true,0.15375,0.00403,0.00102,1.84727,0.00404,0.2890,0.4182,0.3185
10,tour,3,6,15,0.20,true,0.16725,0.00417,0.00103,1.83378,0.00418,0.3433,0.2941,0.3572
10,tour,3,6,15,0.30,true,0.17400,0.00424,0.00149,1.82749,0.00425,0.4074,0.1967,0.4146
10,tour,3,6,15,0.40,true,0.18063,0.00430,0.00250,1.82188,0.00432,0.4817,0.1216,0.4902
10,tour,3,6,15,0.50,true,0.17550,0.00425,0.00411,1.82861,0.00428,0.5602,0.0741,0.5714
10,tour,3,6,15,0.60,true,0.16612,0.00416,0.00662,1.84050,0.00420,0.6472,0.0414,0.6625
10,tour,3,6,15,0.70,true,0.15438,0.00404,0.01001,1.85564,0.00409,0.7365,0.0223,0.7548
10,tour,3,6,15,0.80,true,0.14175,0.00390,0.01457,1.87282,0.00397,0.8338,0.0137,0.8518
10,tour,3,6,15,0.90,true,0.12987,0.00376,0.02011,1.89024,0.00386,0.9289,0.0079,0.9475
10,tour,3,6,15,1.00,true,0.11625,0.00358,0.02698,1.91074,0.00371,1.0273,0.0028,1.0475
10,tour,3,6,15,1.10,true,0.09750,0.00332,0.03546,1.93797,0.00347,1.1293,0.0006,1.1496
10,tour,3,6,15,1.20,true,0.08375,0.00310,0.04444,1.96071,0.00328,1.2248,0.0003,1.2440
10,tour,3,6,20,0.00,true,0.08488,0.00312,0.00676,1.92189,0.00315,0.3188,0.5298,0.4035
10,tour,3,6,20,0.10,true,0.09675,0.00331,0.00567,1.90892,0.00333,0.3657,0.4297,0.4188
10,tour,3,6,20,0.20,true,0.10250,0.00339,0.00566,1.90316,0.00342,0.4183,0.3372,0.4501
10,tour,3,6,20,0.30,true,0.10912,0.00349,0.00658,1.89746,0.00352,0.4775,0.2537,0.4987
10,tour,3,6,20,0.40,true,0.11238,0.00353,0.00842,1.89604,0.00357,0.5431,0.1865,0.5594
10,tour,3,6,20,0.50,true,0.11175,0.00352,0.01126,1.89951,0.00358,0.6146,0.1320,0.6309
10,tour,3,6,20,0.60,true,0.11000,0.00350,0.01514,1.90515,0.00357,0.6912,0.0892,0.7110
10,tour,3,6,20,0.70,true,0.10212,0.00339,0.02022,1.91810,0.00348,0.7754,0.0610,0.7969
10,tour,3,6,20,0.80,true,0.09563,0.00329,0.02618,1.93057,0.00341,0.8591,0.0398,0.8843
10,tour,3,6,20,0.90,true,0.08725,0.00316,0.03341,1.94617,0.00331,0.9496,0.0262,0.9768
10,tour,3,6,20,1.00,true,0.07787,0.00300,0.04166,1.96380,0.00319,1.0396,0.0153,1.0699
10,tour,3,6,20,1.10,true,0.06663,0.00279,0.05137,1.98478,0.00301,1.1359,0.0086,1.1678
10,tour,3,6,20,1.20,true,0.05862,0.00263,0.06202,2.00343,0.00289,1.2357,0.0068,1.2655
10,scratch,3,12,10,0.00,true,0.42675,0.00553,0.00012,1.57337,0.00553,0.1869,0.7577,0.2028
10,scratch,3,12,10,0.10,true,0.53312,0.00558,0.00043,1.46730,0.00558,0.2392,0.5743,0.2129
10,scratch,3,12,10,0.20,true,0.59037,0.00550,0.00117,1.41079,0.00551,0.2966,0.3845,0.2537
10,scratch,3,12,10,0.30,true,0.62138,0.00542,0.00295,1.38157,0.00547,0.3695,0.2199,0.3295
10,scratch,3,12,10,0.40,true,0.62900,0.00540,0.00637,1.37737,0.00550,0.4459,0.0957,0.4258
10,scratch,3,12,10,0.50,true,0.61887,0.00543,0.01221,1.39333,0.00561,0.5347,0.0403,0.5262
10,scratch,3,12,10,0.60,true,0.60500,0.00547,0.02107,1.41607,0.00578,0.6275,0.0161,0.6260
10,scratch,3,12,10,0.70,true,0.58700,0.00550,0.03351,1.44652,0.00598,0.7261,0.0082,0.7266
10,scratch,3,12,10,0.80,true,0.57112,0.00553,0.04912,1.47800,0.00621,0.8264,0.0017,0.8300
10,scratch,3,12,10,0.90,true,0.55150,0.00556,0.06716,1.51566,0.00644,0.9228,0.0006,0.9268
10,scratch,3,12,10,1.00,true,0.53100,0.00558,0.08822,1.55722,0.00668,1.0219,0.0000,1.0259
10,scratch,3,12,10,1.10,true,0.51475,0.00559,0.11022,1.59547,0.00692,1.1203,0.0000,1.1240
10,scratch,3,12,10,1.20,true,0.49962,0.00559,0.13375,1.63413,0.00715,1.2217,0.0000,1.2252
10,scratch,3,12,15,0.00,true,0.27637,0.00500,0.00151,1.72513,0.00501,0.2668,0.6417,0.2888
10,scratch,3,12,15,0.10,true,0.32225,0.00522,0.00307,1.68082,0.00525,0.3126,0.5216,0.2978
10,scratch,3,12,15,0.20,true,0.35800,0.00536,0.00588,1.64788,0.00542,0.3643,0.3962,0.3292
10,scratch,3,12,15,0.30,true,0.38388,0.00544,0.01079,1.62691,0.00555,0.4277,0.2828,0.3843
10,scratch,3,12,15,0.40,true,0.39750,0.00547,0.01808,1.62058,0.00566,0.4964,0.1884,0.4568
10,scratch,3,12,15,0.50,true,0.40137,0.00548,0.02818,1.62681,0.00578,0.5705,0.1151,0.5421
10,scratch,3,12,15,0.60,true,0.39900,0.00547,0.04151,1.64251,0.00591,0.6564,0.0743,0.6338
10,scratch,3,12,15,0.70,true,0.39263,0.00546,0.05774,1.66512,0.00605,0.7437,0.0449,0.7290
10,scratch,3,12,15,0.80,true,0.38538,0.00544,0.07682,1.69145,0.00621,0.8354,0.0270,0.8268
10,scratch,3,12,15,0.90,true,0.37625,0.00542,0.09870,1.72245,0.00638,0.9271,0.0124,0.9265
10,scratch,3,12,15,1.00,true,0.36325,0.00538,0.12265,1.75941,0.00653,1.0208,0.0071,1.0227
10,scratch,3,12,15,1.10,true,0.35387,0.00535,0.14828,1.79441,0.00670,1.1188,0.0031,1.1231
10,scratch,3,12,15,1.20,true,0.34313,0.00531,0.17503,1.83192,0.00686,1.2182,0.0019,1.2229
10,scratch,3,12,20,0.00,true,0.17950,0.00429,0.00617,1.82667,0.00433,0.3467,0.5935,0.3826
10,scratch,3,12,20,0.10,true,0.20212,0.00449,0.01010,1.80798,0.00456,0.3926,0.4955,0.3922
10,scratch,3,12,20,0.20,true,0.22087,0.00464,0.01611,1.79524,0.00476,0.4476,0.4009,0.4200
10,scratch,3,12,20,0.30,true,0.23525,0.00474,0.02335,1.78810,0.00493,0.5014,0.3246,0.4597
10,scratch,3,12,20,0.40,true,0.24700,0.00482,0.03374,1.78674,0.00510,0.5621,0.2468,0.5172
10,scratch,3,12,20,0.50,true,0.25100,0.00485,0.04696,1.79596,0.00524,0.6322,0.1899,0.5842
10,scratch,3,12,20,0.60,true,0.25362,0.00486,0.06312,1.80950,0.00539,0.7045,0.1377,0.6626
10,scratch,3,12,20,0.70,true,0.25575,0.00488,0.08176,1.82602,0.00556,0.7804,0.0944,0.7492
10,scratch,3,12,20,0.80,true,0.25375,0.00487,0.10319,1.84945,0.00571,0.8636,0.0653,0.8403
10,scratch,3,12,20,0.90,true,0.25050,0.00484,0.12635,1.87586,0.00586,0.9477,0.0425,0.9336
10,scratch,3,12,20,1.00,true,0.24538,0.00481,0.15142,1.90606,0.00599,1.0375,0.0292,1.0287
10,scratch,3,12,20,1.10,true,0.23975,0.00477,0.17815,1.93842,0.00612,1.1284,0.0173,1.1268
10,scratch,3,12,20,1.20,true,0.23425,0.00474,0.20522,1.97099,0.00625,1.2215,0.0104,1.2242
10,scratch,3,3,10,0.00,true,0.12262,0.00367,0.00101,1.87838,0.00367,0.0982,0.5512,0.2368
10,scratch,3,3,10,0.10,true,0.18075,0.00430,0.00133,1.82058,0.00431,0.1653,0.2904,0.2604
10,scratch,3,3,10,0.20,true,0.20425,0.00451,0.00250,1.79825,0.00452,0.2415,0.1642,0.3114
10,scratch,3,3,10,0.30,true,0.21638,0.00460,0.00554,1.78917,0.00464,0.3153,0.0968,0.3784
10,scratch,3,3,10,0.40,true,0.22700,0.00468,0.01131,1.78431,0.00476,0.3860,0.0581,0.4521
10,scratch,3,3,10,0.50,true,0.23738,0.00476,0.02073,1.78336,0.00491,0.4568,0.0331,0.5310
10,scratch,3,3,10,0.60,true,0.24288,0.00479,0.03465,1.79178,0.00505,0.5316,0.0185,0.6149
10,scratch,3,3,10,0.70,true,0.24913,0.00484,0.05260,1.80349,0.00522,0.6074,0.0095,0.7009
10,scratch,3,3,10,0.80,true,0.25688,0.00488,0.07462,1.81776,0.00544,0.6867,0.0047,0.7914
10,scratch,3,3,10,0.90,true,0.26262,0.00492,0.09937,1.83676,0.00567,0.7671,0.0034,0.8816
10,scratch,3,3,10,1.00,true,0.25900,0.00490,0.12672,1.86774,0.00583,0.8436,0.0013,0.9692
10,scratch,3,3,10,1.10,true,0.26012,0.00490,0.15523,1.89514,0.00604,0.9237,0.0003,1.0591
10,scratch,3,3,10,1.20,true,0.25888,0.00490,0.18555,1.92672,0.00623,1.0065,0.0003,1.1523
10,scratch,3,3,15,0.00,true,0.07100,0.00287,0.01046,1.93946,0.00293,0.1644,0.5394,0.3560
10,scratch,3,3,15,0.10,true,0.09800,0.00332,0.01164,1.91364,0.00339,0.2285,0.3767,0.3706
10,scratch,3,3,15,0.20,true,0.11825,0.00361,0.01498,1.89673,0.00370,0.3017,0.2536,0.4102
10,scratch,3,3,15,0.30,true,0.12862,0.00374,0.02108,1.89246,0.00387,0.3733,0.1777,0.4636
10,scratch,3,3,15,0.40,true,0.13550,0.00383,0.03011,1.89461,0.00401,0.4439,0.1268,0.5267
10,scratch,3,3,15,0.50,true,0.14263,0.00391,0.04276,1.90014,0.00418,0.5148,0.0926,0.5971
10,scratch,3,3,15,0.60,true,0.14575,0.00395,0.05956,1.91382,0.00432,0.5852,0.0657,0.6729
10,scratch,3,3,15,0.70,true,0.14938,0.00399,0.08045,1.93108,0.00449,0.6573,0.0451,0.7541
10,scratch,3,3,15,0.80,true,0.14813,0.00397,0.10554,1.95743,0.00463,0.7312,0.0299,0.8383
10,scratch,3,3,15,0.90,true,0.14788,0.00397,0.13288,1.98503,0.00478,0.8077,0.0207,0.9245
10,scratch,3,3,15,1.00,true,0.14500,0.00394,0.16226,2.01730,0.00490,0.8844,0.0143,1.0112
10,scratch,3,3,15,1.10,true,0.14575,0.00395,0.19124,2.04555,0.00506,0.9589,0.0092,1.0971
10,scratch,3,3,15,1.20,true,0.14625,0.00395,0.22100,2.07484,0.00521,1.0354,0.0059,1.1846
10,scratch,3,3,20,0.00,true,0.04988,0.00243,0.03463,1.98476,0.00266,0.2455,0.5309,0.4884
10,scratch,3,3,20,0.10,true,0.06538,0.00276,0.03670,1.97133,0.00300,0.3062,0.4154,0.4982
10,scratch,3,3,20,0.20,true,0.07650,0.00297,0.04184,1.96534,0.00324,0.3792,0.3235,0.5277
10,scratch,3,3,20,0.30,true,0.08637,0.00314,0.05006,1.96369,0.00346,0.4546,0.2545,0.5718
10,scratch,3,3,20,0.40,true,0.09162,0.00323,0.06128,1.96967,0.00361,0.5201,0.1958,0.6244
10,scratch,3,3,20,0.50,true,0.09388,0.00326,0.07612,1.98226,0.00373,0.5900,0.1545,0.6856
10,scratch,3,3,20,0.60,true,0.09988,0.00335,0.09348,1.99362,0.00392,0.6588,0.1225,0.7530
10,scratch,3,3,20,0.70,true,0.10350,0.00341,0.11419,2.01071,0.00410,0.7279,0.0959,0.8260
10,scratch,3,3,20,0.80,true,0.10587,0.00344,0.13667,2.03084,0.00425,0.7940,0.0738,0.9002
10,scratch,3,3,20,0.90,true,0.11000,0.00350,0.16216,2.05221,0.00445,0.8682,0.0581,0.9825
10,scratch,3,3,20,1.00,true,0.10787,0.00347,0.18936,2.08156,0.00455,0.9421,0.0469,1.0643
10,scratch,3,3,20,1.10,true,0.10550,0.00343,0.21777,2.11237,0.00463,1.0139,0.0342,1.1491
10,scratch,3,3,20,1.20,true,0.10262,0.00339,0.24609,2.14360,0.00470,1.0868,0.0267,1.2328
10,scratch,3,6,10,0.00,true,0.20363,0.00450,0.00028,1.79666,0.00450,0.1797,0.5688,0.2236
10,scratch,3,6,10,0.10,true,0.24650,0.00482,0.00017,1.75367,0.00482,0.2308,0.4005,0.2439
10,scratch,3,6,10,0.20,true,0.27050,0.00497,0.00025,1.72975,0.00497,0.2885,0.2358,0.2937
10,scratch,3,6,10,0.30,true,0.28525,0.00505,0.00061,1.71536,0.00505,0.3603,0.1170,0.3694
10,scratch,3,6,10,0.40,true,0.27787,0.00501,0.00138,1.72351,0.00502,0.4392,0.0540,0.4529
10,scratch,3,6,10,0.50,true,0.26650,0.00494,0.00290,1.73640,0.00496,0.5319,0.0222,0.5486
10,scratch,3,6,10,0.60,true,0.25200,0.00485,0.00531,1.75331,0.00489,0.6272,0.0087,0.6450
10,scratch,3,6,10,0.70,true,0.23212,0.00472,0.00882,1.77670,0.00478,0.7256,0.0041,0.7425
10,scratch,3,6,10,0.80,true,0.21100,0.00456,0.01337,1.80238,0.00464,0.8204,0.0024,0.8361
10,scratch,3,6,10,0.90,true,0.19012,0.00439,0.01973,1.82961,0.00450,0.9229,0.0006,0.9383
10,scratch,3,6,10,1.00,true,0.16812,0.00418,0.02767,1.85956,0.00433,1.0247,0.0000,1.0394
10,scratch,3,6,10,1.10,true,0.14300,0.00391,0.03740,1.89443,0.00411,1.1263,0.0000,1.1399
10,scratch,3,6,10,1.20,true,0.11850,0.00361,0.04911,1.93066,0.00384,1.2285,0.0000,1.2414
10,scratch,3,6,15,0.00,true,0.10737,0.00346,0.00341,1.89604,0.00348,0.2592,0.5331,0.3321
10,scratch,3,6,15,0.10,true,0.12512,0.00370,0.00275,1.87763,0.00371,0.3052,0.4171,0.3494
10,scratch,3,6,15,0.20,true,0.13650,0.00384,0.00299,1.86649,0.00385,0.3602,0.3047,0.3867
10,scratch,3,6,15,0.30,true,0.13887,0.00387,0.00411,1.86524,0.00389,0.4225,0.2114,0.4410
10,scratch,3,6,15,0.40,true,0.14400,0.00393,0.00621,1.86221,0.00396,0.4943,0.1379,0.5123
10,scratch,3,6,15,0.50,true,0.14188,0.00390,0.00932,1.86745,0.00395,0.5700,0.0881,0.5902
10,scratch,3,6,15,0.60,true,0.13575,0.00383,0.01382,1.87808,0.00390,0.6561,0.0539,0.6789
10,scratch,3,6,15,0.70,true,0.12612,0.00371,0.01957,1.89345,0.00381,0.7434,0.0325,0.7686
10,scratch,3,6,15,0.80,true,0.11625,0.00358,0.02693,1.91069,0.00372,0.8351,0.0180,0.8627
10,scratch,3,6,15,0.90,true,0.10525,0.00343,0.03560,1.93037,0.00360,0.9300,0.0119,0.9569
10,scratch,3,6,15,1.00,true,0.09212,0.00323,0.04605,1.95397,0.00345,1.0268,0.0063,1.0545
10,scratch,3,6,15,1.10,true,0.08088,0.00305,0.05851,1.97769,0.00331,1.1283,0.0023,1.1572
10,scratch,3,6,15,1.20,true,0.06938,0.00284,0.07140,2.00211,0.00315,1.2218,0.0008,1.2503
10,scratch,3,6,20,0.00,true,0.06700,0.00280,0.01547,1.94847,0.00288,0.3413,0.5233,0.4525
10,scratch,3,6,20,0.10,true,0.07512,0.00295,0.01431,1.93919,0.00302,0.3899,0.4307,0.4693
10,scratch,3,6,20,0.20,true,0.08025,0.00304,0.01486,1.93461,0.00311,0.4416,0.3452,0.4997
10,scratch,3,6,20,0.30,true,0.08425,0.00311,0.01698,1.93274,0.00319,0.4977,0.2656,0.5450
10,scratch,3,6,20,0.40,true,0.08675,0.00315,0.02055,1.93380,0.00325,0.5617,0.2018,0.6021
10,scratch,3,6,20,0.50,true,0.08625,0.00314,0.02562,1.93938,0.00327,0.6327,0.1498,0.6700
10,scratch,3,6,20,0.60,true,0.08425,0.00311,0.03221,1.94798,0.00327,0.7072,0.1069,0.7461
10,scratch,3,6,20,0.70,true,0.08113,0.00305,0.04036,1.95927,0.00326,0.7871,0.0735,0.8293
10,scratch,3,6,20,0.80,true,0.07375,0.00292,0.04964,1.97593,0.00317,0.8690,0.0520,0.9126
10,scratch,3,6,20,0.90,true,0.06750,0.00280,0.06051,1.99307,0.00310,0.9561,0.0347,1.0024
10,scratch,3,6,20,1.00,true,0.05987,0.00265,0.07261,2.01281,0.00300,1.0443,0.0226,1.0930
10,scratch,3,6,20,1.10,true,0.05100,0.00246,0.08643,2.03554,0.00286,1.1383,0.0144,1.1880
10,scratch,3,6,20,1.20,true,0.04437,0.00230,0.10117,2.05694,0.00276,1.2324,0.0086,1.2831
10,mid,3,12,10,0.00,true,0.34650,0.00532,0.00065,1.65415,0.00533,0.1990,0.6899,0.2205
10,mid,3,12,10,0.10,true,0.42500,0.00553,0.00193,1.57693,0.00555,0.2512,0.5174,0.2337
10,mid,3,12,10,0.20,true,0.47137,0.00558,0.00459,1.53322,0.00563,0.3096,0.3575,0.2747
10,mid,3,12,10,0.30,true,0.49612,0.00559,0.00987,1.51374,0.00571,0.3820,0.2188,0.3461
10,mid,3,12,10,0.40,true,0.49975,0.00559,0.01852,1.51877,0.00582,0.4538,0.1124,0.4321
10,mid,3,12,10,0.50,true,0.49312,0.00559,0.03168,1.53855,0.00598,0.5379,0.0503,0.5293
10,mid,3,12,10,0.60,true,0.47837,0.00558,0.04863,1.57026,0.00616,0.6273,0.0244,0.6249
10,mid,3,12,10,0.70,true,0.46100,0.00557,0.07016,1.60917,0.00637,0.7218,0.0109,0.7237
10,mid,3,12,10,0.80,true,0.44175,0.00555,0.09567,1.65393,0.00659,0.8207,0.0063,0.8235
10,mid,3,12,10,0.90,true,0.42712,0.00553,0.12221,1.69511,0.00681,0.9153,0.0015,0.9208
10,mid,3,12,10,1.00,true,0.41037,0.00550,0.15168,1.74133,0.00702,1.0149,0.0004,1.0207
10,mid,3,12,10,1.10,true,0.39575,0.00547,0.18149,1.78578,0.00721,1.1140,0.0002,1.1196
10,mid,3,12,10,1.20,true,0.38162,0.00543,0.21202,1.83045,0.00739,1.2148,0.0000,1.2203
10,mid,3,12,15,0.00,true,0.20875,0.00454,0.00563,1.79688,0.00458,0.2909,0.6027,0.3214
10,mid,3,12,15,0.10,true,0.23763,0.00476,0.00982,1.77220,0.00484,0.3359,0.4942,0.3317
10,mid,3,12,15,0.20,true,0.25762,0.00489,0.01655,1.75893,0.00503,0.3856,0.3822,0.3619
10,mid,3,12,15,0.30,true,0.27763,0.00501,0.02665,1.74903,0.00524,0.4472,0.2814,0.4144
10,mid,3,12,15,0.40,true,0.28637,0.00505,0.04034,1.75397,0.00541,0.5142,0.1999,0.4807
10,mid,3,12,15,0.50,true,0.28900,0.00507,0.05793,1.76894,0.00558,0.5834,0.1299,0.5592
10,mid,3,12,15,0.60,true,0.28613,0.00505,0.07915,1.79304,0.00575,0.6631,0.0870,0.6443
10,mid,3,12,15,0.70,true,0.28050,0.00502,0.10384,1.82336,0.00591,0.7479,0.0565,0.7357
10,mid,3,12,15,0.80,true,0.27525,0.00499,0.13077,1.85554,0.00608,0.8358,0.0369,0.8289
10,mid,3,12,15,0.90,true,0.26462,0.00493,0.16123,1.89664,0.00622,0.9283,0.0233,0.9262
10,mid,3,12,15,1.00,true,0.25788,0.00489,0.19216,1.93434,0.00637,1.0197,0.0120,1.0242
10,mid,3,12,15,1.10,true,0.24713,0.00482,0.22524,1.97818,0.00649,1.1167,0.0073,1.1232
10,mid,3,12,15,1.20,true,0.23713,0.00476,0.25821,2.02118,0.00659,1.2136,0.0043,1.2217
10,mid,3,12,20,0.00,true,0.12400,0.00368,0.01758,1.89359,0.00380,0.3750,0.5664,0.4316
10,mid,3,12,20,0.10,true,0.13987,0.00388,0.02521,1.88534,0.00406,0.4215,0.4778,0.4436
10,mid,3,12,20,0.20,true,0.14963,0.00399,0.03624,1.88662,0.00426,0.4768,0.3948,0.4705
10,mid,3,12,20,0.30,true,0.15912,0.00409,0.04893,1.88982,0.00446,0.5287,0.3253,0.5084
10,mid,3,12,20,0.40,true,0.16400,0.00414,0.06566,1.90167,0.00464,0.5867,0.2564,0.5599
10,mid,3,12,20,0.50,true,0.16762,0.00418,0.08528,1.91767,0.00482,0.6504,0.1985,0.6223
10,mid,3,12,20,0.60,true,0.17025,0.00420,0.10780,1.93758,0.00500,0.7226,0.1553,0.6932
10,mid,3,12,20,0.70,true,0.17150,0.00421,0.13326,1.96180,0.00519,0.7976,0.1162,0.7731
10,mid,3,12,20,0.80,true,0.17125,0.00421,0.16056,1.98937,0.00536,0.8727,0.0822,0.8576
10,mid,3,12,20,0.90,true,0.16937,0.00419,0.18970,2.02040,0.00551,0.9560,0.0599,0.9465
10,mid,3,12,20,1.00,true,0.16650,0.00416,0.22035,2.05395,0.00564,1.0412,0.0411,1.0394
10,mid,3,12,20,1.10,true,0.16275,0.00413,0.25183,2.08920,0.00576,1.1317,0.0291,1.1345
10,mid,3,12,20,1.20,true,0.15950,0.00409,0.28256,2.12322,0.00586,1.2203,0.0193,1.2287
10,mid,3,3,10,0.00,true,0.10875,0.00348,0.00404,1.89529,0.00350,0.1263,0.5475,0.2707
10,mid,3,3,10,0.10,true,0.15463,0.00404,0.00527,1.85064,0.00407,0.1947,0.3445,0.2896
10,mid,3,3,10,0.20,true,0.17988,0.00429,0.00901,1.82913,0.00435,0.2691,0.2187,0.3365
10,mid,3,3,10,0.30,true,0.19162,0.00440,0.01645,1.82483,0.00451,0.3373,0.1406,0.3974
10,mid,3,3,10,0.40,true,0.20725,0.00453,0.02830,1.82106,0.00473,0.4058,0.0940,0.4684
10,mid,3,3,10,0.50,true,0.21138,0.00456,0.04542,1.83407,0.00489,0.4738,0.0596,0.5450
10,mid,3,3,10,0.60,true,0.21438,0.00459,0.06726,1.85291,0.00507,0.5433,0.0361,0.6260
10,mid,3,3,10,0.70,true,0.21800,0.00462,0.09276,1.87481,0.00528,0.6161,0.0221,0.7101
10,mid,3,3,10,0.80,true,0.21900,0.00462,0.12319,1.90425,0.00549,0.6946,0.0123,0.8014
10,mid,3,3,10,0.90,true,0.22200,0.00465,0.15442,1.93252,0.00572,0.7738,0.0072,0.8922
10,mid,3,3,10,1.00,true,0.21800,0.00462,0.18658,1.96872,0.00588,0.8503,0.0043,0.9798
10,mid,3,3,10,1.10,true,0.21450,0.00459,0.21972,2.00541,0.00604,0.9312,0.0032,1.0700
10,mid,3,3,10,1.20,true,0.21175,0.00457,0.25294,2.04146,0.00620,1.0121,0.0014,1.1627
10,mid,3,3,15,0.00,true,0.06375,0.00273,0.02891,1.96517,0.00291,0.2260,0.5397,0.4235
10,mid,3,3,15,0.10,true,0.08188,0.00307,0.03293,1.95107,0.00327,0.2944,0.4180,0.4358
10,mid,3,3,15,0.20,true,0.09788,0.00332,0.04044,1.94258,0.00358,0.3666,0.3205,0.4679
10,mid,3,3,15,0.30,true,0.11125,0.00352,0.05121,1.93999,0.00385,0.4316,0.2494,0.5124
10,mid,3,3,15,0.40,true,0.11787,0.00361,0.06673,1.94889,0.00404,0.4958,0.1910,0.5682
10,mid,3,3,15,0.50,true,0.12112,0.00365,0.08740,1.96632,0.00422,0.5663,0.1492,0.6360
10,mid,3,3,15,0.60,true,0.12250,0.00367,0.11123,1.98880,0.00438,0.6319,0.1127,0.7081
10,mid,3,3,15,0.70,true,0.12737,0.00373,0.13760,2.01032,0.00460,0.7011,0.0861,0.7862
10,mid,3,3,15,0.80,true,0.12600,0.00371,0.16574,2.03988,0.00474,0.7681,0.0664,0.8637
10,mid,3,3,15,0.90,true,0.12612,0.00371,0.19568,2.06974,0.00489,0.8373,0.0483,0.9467
10,mid,3,3,15,1.00,true,0.12412,0.00369,0.22719,2.10331,0.00501,0.9097,0.0357,1.0323
10,mid,3,3,15,1.10,true,0.12225,0.00366,0.25807,2.13614,0.00512,0.9796,0.0251,1.1166
10,mid,3,3,15,1.20,true,0.12162,0.00365,0.28882,2.16762,0.00524,1.0544,0.0191,1.2035
10,mid,3,3,20,0.00,true,0.04825,0.00240,0.08055,2.03237,0.00295,0.3571,0.5319,0.6056
10,mid,3,3,20,0.10,true,0.05625,0.00258,0.08630,2.03012,0.00316,0.4270,0.4506,0.6146
10,mid,3,3,20,0.20,true,0.06263,0.00271,0.09565,2.03310,0.00335,0.5000,0.3834,0.6374
10,mid,3,3,20,0.30,true,0.06763,0.00281,0.10893,2.04139,0.00352,0.5739,0.3251,0.6739
10,mid,3,3,20,0.40,true,0.07625,0.00297,0.12339,2.04725,0.00377,0.6373,0.2815,0.7163
10,mid,3,3,20,0.50,true,0.08013,0.00304,0.14196,2.06196,0.00394,0.7002,0.2398,0.7684
10,mid,3,3,20,0.60,true,0.07963,0.00303,0.16347,2.08401,0.00406,0.7598,0.1983,0.8283
10,mid,3,3,20,0.70,true,0.08600,0.00313,0.18568,2.09990,0.00429,0.8235,0.1685,0.8941
10,mid,3,3,20,0.80,true,0.08513,0.00312,0.21138,2.12653,0.00440,0.8892,0.1414,0.9659
10,mid,3,3,20,0.90,true,0.08675,0.00315,0.23804,2.15165,0.00455,0.9537,0.1152,1.0432
10,mid,3,3,20,1.00,true,0.08762,0.00316,0.26412,2.17695,0.00468,1.0206,0.0978,1.1198
10,mid,3,3,20,1.10,true,0.08338,0.00309,0.29162,2.20882,0.00471,1.0848,0.0805,1.1977
10,mid,3,3,20,1.20,true,0.08113,0.00305,0.31893,2.23852,0.00477,1.1511,0.0657,1.2790
10,mid,3,6,10,0.00,true,0.15887,0.00409,0.00149,1.84262,0.00410,0.1965,0.5513,0.2536
10,mid,3,6,10,0.10,true,0.18762,0.00436,0.00112,1.81350,0.00437,0.2452,0.3991,0.2733
10,mid,3,6,10,0.20,true,0.20713,0.00453,0.00151,1.79439,0.00454,0.3021,0.2529,0.3200
10,mid,3,6,10,0.30,true,0.21488,0.00459,0.00279,1.78792,0.00461,0.3688,0.1412,0.3876
10,mid,3,6,10,0.40,true,0.21250,0.00457,0.00513,1.79264,0.00461,0.4450,0.0719,0.4682
10,mid,3,6,10,0.50,true,0.20488,0.00451,0.00917,1.80430,0.00457,0.5363,0.0347,0.5619
10,mid,3,6,10,0.60,true,0.19087,0.00439,0.01496,1.82410,0.00449,0.6303,0.0167,0.6569
10,mid,3,6,10,0.70,true,0.17388,0.00424,0.02283,1.84898,0.00437,0.7248,0.0065,0.7525
10,mid,3,6,10,0.80,true,0.15613,0.00406,0.03231,1.87624,0.00424,0.8188,0.0037,0.8449
10,mid,3,6,10,0.90,true,0.14088,0.00389,0.04465,1.90386,0.00413,0.9203,0.0022,0.9451
10,mid,3,6,10,1.00,true,0.12525,0.00370,0.05928,1.93415,0.00400,1.0213,0.0009,1.0456
10,mid,3,6,10,1.10,true,0.10887,0.00348,0.07628,1.96760,0.00385,1.1230,0.0001,1.1467
10,mid,3,6,10,1.20,true,0.09087,0.00321,0.09559,2.00500,0.00364,1.2246,0.0000,1.2475
