green,pin_x_m,pin_y_m,stimp,skill,mode,hour,ball_x_m,ball_y_m,dist_ft,slope_at_pin_pct,rollout_m,status,make,make_se,three_plus,exp_strokes,exp_strokes_se,off_green_pct,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,0.30,ok,0.07362,0.00292,0.05017,1.97657,0.00322,0.00000,0.5283,0.3025,0.5994,0.00620,0.00232
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,0.40,ok,0.07700,0.00298,0.06247,1.98551,0.00336,0.00000,0.5830,0.2369,0.6499,0.01514,0.00266
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,0.50,ok,0.07700,0.00298,0.07719,2.00024,0.00345,0.00000,0.6437,0.1863,0.7070,0.02987,0.00295
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,0.60,ok,0.07787,0.00300,0.09718,2.01938,0.00358,0.00000,0.7184,0.1381,0.7817,0.04901,0.00324
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,0.70,ok,0.07625,0.00297,0.11799,2.04184,0.00367,0.00000,0.7877,0.1008,0.8550,0.07147,0.00345
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,0.80,ok,0.07200,0.00289,0.14196,2.07010,0.00371,0.00000,0.8640,0.0721,0.9348,0.09973,0.00361
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,0.90,ok,0.07025,0.00286,0.16767,2.09759,0.00380,0.00000,0.9448,0.0503,1.0194,0.12723,0.00379
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,1.00,ok,0.06863,0.00283,0.19661,2.12822,0.00389,0.00000,1.0348,0.0336,1.1128,0.15786,0.00398
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,1.10,ok,0.06250,0.00271,0.22709,2.16491,0.00387,0.00000,1.1274,0.0237,1.2055,0.19454,0.00405
hole_01,0.000,0.000,10,mid,fall,4,2.856,5.385,20.00,1.38,1.20,ok,0.05875,0.00263,0.25601,2.19766,0.00389,0.00000,1.2152,0.0170,1.2940,0.22730,0.00414
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.00,ok,0.04500,0.00232,0.26251,2.22623,0.00408,0.00000,0.7237,0.5237,0.9044,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.10,ok,0.04913,0.00242,0.26762,2.22770,0.00420,0.00000,0.8565,0.4815,0.9212,0.00148,0.00251
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.20,ok,0.05038,0.00245,0.27542,2.23494,0.00428,0.00000,0.9131,0.4418,0.9450,0.00872,0.00312
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.30,ok,0.05063,0.00245,0.28637,2.24660,0.00435,0.00000,0.9751,0.4054,0.9775,0.02037,0.00357
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.40,ok,0.05187,0.00248,0.29856,2.25863,0.00445,0.00000,1.0402,0.3763,1.0153,0.03241,0.00393
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.50,ok,0.05325,0.00251,0.31154,2.27150,0.00455,0.00000,1.0927,0.3431,1.0568,0.04527,0.00425
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.60,ok,0.05162,0.00247,0.32953,2.29281,0.00460,0.00000,1.1596,0.3087,1.1107,0.06659,0.00456
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.70,ok,0.04925,0.00242,0.34744,2.31488,0.00463,0.00000,1.2241,0.2804,1.1650,0.08865,0.00480
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.80,ok,0.04788,0.00239,0.36595,2.33675,0.00468,0.00000,1.2940,0.2564,1.2239,0.11053,0.00505
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,0.90,ok,0.04637,0.00235,0.38527,2.35977,0.00472,0.00000,1.3612,0.2317,1.2872,0.13354,0.00527
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,1.00,ok,0.04475,0.00231,0.40594,2.38456,0.00476,0.00000,1.4301,0.2065,1.3571,0.15833,0.00550
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,1.10,ok,0.04450,0.00231,0.42685,2.40843,0.00482,0.00000,1.5057,0.1852,1.4322,0.18220,0.00572
hole_01,0.000,0.000,10,hcp30,fall,4,2.856,5.385,20.00,1.38,1.20,ok,0.04375,0.00229,0.44586,2.43083,0.00486,0.00000,1.5778,0.1689,1.5029,0.20461,0.00588
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.00,ok,0.09938,0.00334,0.00372,1.90434,0.00336,0.00000,0.2999,0.5492,0.3786,0.03871,0.00333
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.10,ok,0.11488,0.00357,0.00389,1.88902,0.00358,0.00000,0.3542,0.4369,0.3925,0.02339,0.00268
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.20,ok,0.13075,0.00377,0.00518,1.87443,0.00380,0.00000,0.4078,0.3427,0.4244,0.00880,0.00190
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.30,ok,0.14213,0.00390,0.00775,1.86563,0.00395,0.00000,0.4668,0.2562,0.4734,0.00000,0.00000
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.40,ok,0.14538,0.00394,0.01228,1.86691,0.00401,0.00000,0.5351,0.1805,0.5388,0.00128,0.00170
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.50,ok,0.14388,0.00392,0.01796,1.87408,0.00403,0.00000,0.5996,0.1272,0.6055,0.00845,0.00224
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.60,ok,0.14225,0.00391,0.02623,1.88398,0.00406,0.00000,0.6798,0.0871,0.6874,0.01835,0.00257
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.70,ok,0.14012,0.00388,0.03705,1.89693,0.00410,0.00000,0.7658,0.0567,0.7778,0.03130,0.00287
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.80,ok,0.13712,0.00385,0.05034,1.91322,0.00414,0.00000,0.8553,0.0353,0.8720,0.04759,0.00311
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,0.90,ok,0.13112,0.00377,0.06413,1.93301,0.00415,0.00000,0.9372,0.0247,0.9555,0.06738,0.00327
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,1.00,ok,0.12137,0.00365,0.08255,1.96119,0.00412,0.00000,1.0311,0.0141,1.0531,0.09556,0.00347
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,1.10,ok,0.11313,0.00354,0.10252,1.98941,0.00410,0.00000,1.1244,0.0073,1.1492,0.12378,0.00362
hole_01,0.000,0.000,10,tour,fall,5,5.166,3.236,20.00,1.38,1.20,ok,0.10375,0.00341,0.12491,2.02118,0.00406,0.00000,1.2229,0.0043,1.2477,0.15555,0.00380
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.00,ok,0.05713,0.00259,0.03001,1.97290,0.00275,0.00000,0.3630,0.5324,0.5110,0.00427,0.00148
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.10,ok,0.06325,0.00272,0.03187,1.96863,0.00289,0.00000,0.4135,0.4450,0.5256,0.00000,0.00000
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.20,ok,0.06575,0.00277,0.03683,1.97110,0.00297,0.00000,0.4625,0.3646,0.5535,0.00247,0.00137
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.30,ok,0.06888,0.00283,0.04504,1.97619,0.00308,0.00000,0.5165,0.2890,0.5954,0.00756,0.00191
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.40,ok,0.06850,0.00282,0.05706,1.98859,0.00315,0.00000,0.5797,0.2225,0.6503,0.01996,0.00226
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.50,ok,0.07037,0.00286,0.07066,2.00034,0.00327,0.00000,0.6389,0.1686,0.7102,0.03171,0.00255
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.60,ok,0.07037,0.00286,0.08890,2.01860,0.00337,0.00000,0.7125,0.1241,0.7838,0.04997,0.00284
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.70,ok,0.06700,0.00280,0.10995,2.04305,0.00342,0.00000,0.7897,0.0907,0.8617,0.07442,0.00301
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.80,ok,0.06475,0.00275,0.13372,2.06911,0.00349,0.00000,0.8720,0.0646,0.9461,0.10048,0.00316
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,0.90,ok,0.06237,0.00270,0.15661,2.09442,0.00355,0.00000,0.9469,0.0460,1.0243,0.12579,0.00335
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,1.00,ok,0.05850,0.00262,0.18429,2.12603,0.00358,0.00000,1.0369,0.0333,1.1141,0.15740,0.00346
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,1.10,ok,0.05488,0.00255,0.21310,2.15854,0.00360,0.00000,1.1294,0.0251,1.2056,0.18991,0.00362
hole_01,0.000,0.000,10,mid,fall,5,5.166,3.236,20.00,1.38,1.20,ok,0.05050,0.00245,0.24339,2.19330,0.00360,0.00000,1.2213,0.0165,1.2998,0.22467,0.00375
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.00,ok,0.04225,0.00225,0.24927,2.21512,0.00397,0.00000,0.7532,0.5184,0.8826,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.10,ok,0.04637,0.00235,0.25340,2.21562,0.00409,0.00000,0.8329,0.4749,0.9007,0.00050,0.00175
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.20,ok,0.04825,0.00240,0.26119,2.22226,0.00417,0.00000,0.8961,0.4396,0.9267,0.00713,0.00236
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.30,ok,0.04825,0.00240,0.27182,2.23382,0.00423,0.00000,0.9508,0.3997,0.9594,0.01869,0.00286
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.40,ok,0.04825,0.00240,0.28566,2.24889,0.00430,0.00000,1.0176,0.3634,1.0020,0.03376,0.00331
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.50,ok,0.04863,0.00240,0.29962,2.26375,0.00437,0.00000,1.0753,0.3316,1.0455,0.04862,0.00368
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.60,ok,0.04913,0.00242,0.31611,2.28131,0.00447,0.00000,1.1389,0.2991,1.0980,0.06619,0.00400
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.70,ok,0.04900,0.00241,0.33430,2.30145,0.00454,0.00000,1.2000,0.2655,1.1566,0.08632,0.00435
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.80,ok,0.04800,0.00239,0.35381,2.32400,0.00460,0.00000,1.2666,0.2361,1.2203,0.10888,0.00466
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,0.90,ok,0.04612,0.00235,0.37186,2.34590,0.00463,0.00000,1.3285,0.2137,1.2794,0.13077,0.00491
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,1.00,ok,0.04512,0.00232,0.39245,2.36990,0.00468,0.00000,1.4037,0.1922,1.3506,0.15478,0.00520
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,1.10,ok,0.04350,0.00228,0.41337,2.39502,0.00471,0.00000,1.4829,0.1751,1.4237,0.17990,0.00542
hole_01,0.000,0.000,10,hcp30,fall,5,5.166,3.236,20.00,1.38,1.20,ok,0.04225,0.00225,0.43449,2.42019,0.00474,0.00000,1.5613,0.1581,1.5005,0.20507,0.00563
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.00,ok,0.09950,0.00335,0.00372,1.90422,0.00336,0.00000,0.3154,0.5462,0.3854,0.02950,0.00317
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.10,ok,0.11250,0.00353,0.00359,1.89109,0.00355,0.00000,0.3591,0.4431,0.3978,0.01637,0.00274
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.20,ok,0.12462,0.00369,0.00459,1.87996,0.00372,0.00000,0.4114,0.3464,0.4289,0.00524,0.00232
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.30,ok,0.13212,0.00379,0.00685,1.87472,0.00382,0.00000,0.4687,0.2604,0.4755,0.00000,0.00161
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.40,ok,0.13587,0.00383,0.01060,1.87472,0.00389,0.00000,0.5331,0.1892,0.5358,0.00000,0.00000
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.50,ok,0.13925,0.00387,0.01617,1.87692,0.00396,0.00000,0.6077,0.1356,0.6091,0.00220,0.00161
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.60,ok,0.13775,0.00385,0.02369,1.88594,0.00399,0.00000,0.6825,0.0921,0.6886,0.01122,0.00205
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.70,ok,0.13437,0.00381,0.03353,1.89916,0.00400,0.00000,0.7643,0.0606,0.7753,0.02444,0.00247
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.80,ok,0.13050,0.00377,0.04546,1.91497,0.00402,0.00000,0.8495,0.0385,0.8654,0.04024,0.00275
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,0.90,ok,0.12337,0.00368,0.06022,1.93685,0.00401,0.00000,0.9412,0.0235,0.9608,0.06213,0.00301
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,1.00,ok,0.11588,0.00358,0.07657,1.96071,0.00400,0.00000,1.0332,0.0151,1.0543,0.08598,0.00321
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,1.10,ok,0.10787,0.00347,0.09558,1.98772,0.00397,0.00000,1.1305,0.0104,1.1517,0.11300,0.00338
hole_01,0.000,0.000,10,tour,fall,6,6.092,0.219,20.00,1.38,1.20,ok,0.09988,0.00335,0.11650,2.01665,0.00395,0.00000,1.2273,0.0058,1.2501,0.14192,0.00357
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.00,ok,0.05462,0.00254,0.02949,1.97487,0.00269,0.00000,0.3654,0.5368,0.5106,0.00747,0.00186
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.10,ok,0.06075,0.00267,0.03062,1.96988,0.00283,0.00000,0.4094,0.4509,0.5241,0.00248,0.00133
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.20,ok,0.06750,0.00280,0.03488,1.96740,0.00299,0.00000,0.4592,0.3693,0.5521,0.00000,0.00000
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.30,ok,0.07075,0.00287,0.04214,1.97142,0.00309,0.00000,0.5140,0.2974,0.5917,0.00402,0.00130
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.40,ok,0.07337,0.00292,0.05265,1.97931,0.00321,0.00000,0.5730,0.2309,0.6441,0.01191,0.00183
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.50,ok,0.07400,0.00293,0.06627,1.99232,0.00330,0.00000,0.6393,0.1778,0.7059,0.02492,0.00216
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.60,ok,0.07412,0.00293,0.08274,2.00869,0.00340,0.00000,0.7074,0.1312,0.7756,0.04129,0.00242
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.70,ok,0.07350,0.00292,0.10217,2.02876,0.00349,0.00000,0.7834,0.0958,0.8534,0.06136,0.00273
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.80,ok,0.07075,0.00287,0.12390,2.05328,0.00355,0.00000,0.8611,0.0682,0.9342,0.08588,0.00294
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,0.90,ok,0.06938,0.00284,0.14830,2.07910,0.00364,0.00000,0.9464,0.0481,1.0218,0.11170,0.00313
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,1.00,ok,0.06575,0.00277,0.17442,2.10890,0.00368,0.00000,1.0335,0.0341,1.1103,0.14150,0.00332
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,1.10,ok,0.06125,0.00268,0.20262,2.14167,0.00370,0.00000,1.1242,0.0230,1.2029,0.17428,0.00350
hole_01,0.000,0.000,10,mid,fall,6,6.092,0.219,20.00,1.38,1.20,ok,0.05725,0.00260,0.23170,2.17484,0.00371,0.00000,1.2176,0.0160,1.2966,0.20744,0.00365
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.00,ok,0.04437,0.00230,0.25028,2.21403,0.00398,0.00000,0.8043,0.5207,0.8953,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.10,ok,0.04688,0.00236,0.25361,2.21531,0.00406,0.00000,0.8581,0.4833,0.9115,0.00128,0.00108
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.20,ok,0.04875,0.00241,0.25990,2.22040,0.00414,0.00000,0.9160,0.4465,0.9359,0.00637,0.00175
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.30,ok,0.05025,0.00244,0.26889,2.22875,0.00423,0.00000,0.9732,0.4100,0.9675,0.01471,0.00229
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.40,ok,0.05200,0.00248,0.28001,2.23918,0.00433,0.00000,1.0273,0.3717,1.0062,0.02515,0.00278
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.50,ok,0.05175,0.00248,0.29335,2.25404,0.00440,0.00000,1.0846,0.3363,1.0499,0.04001,0.00321
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.60,ok,0.05237,0.00249,0.30799,2.26952,0.00449,0.00000,1.1499,0.3070,1.0997,0.05549,0.00360
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.70,ok,0.05137,0.00247,0.32415,2.28833,0.00455,0.00000,1.2073,0.2737,1.1546,0.07430,0.00398
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.80,ok,0.04938,0.00242,0.34152,2.30955,0.00458,0.00000,1.2719,0.2464,1.2133,0.09552,0.00433
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,0.90,ok,0.04637,0.00235,0.36083,2.33396,0.00459,0.00000,1.3348,0.2173,1.2783,0.11993,0.00468
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,1.00,ok,0.04550,0.00233,0.37979,2.35602,0.00465,0.00000,1.4067,0.1960,1.3463,0.14198,0.00496
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,1.10,ok,0.04362,0.00228,0.39976,2.38032,0.00467,0.00000,1.4826,0.1774,1.4184,0.16629,0.00522
hole_01,0.000,0.000,10,hcp30,fall,6,6.092,0.219,20.00,1.38,1.20,ok,0.04150,0.00223,0.42051,2.40585,0.00468,0.00000,1.5584,0.1591,1.4943,0.19182,0.00547
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.00,ok,0.10400,0.00341,0.00422,1.90022,0.00343,0.00000,0.3072,0.5564,0.3897,0.03436,0.00358
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.10,ok,0.11962,0.00363,0.00439,1.88477,0.00365,0.00000,0.3700,0.4490,0.4036,0.01890,0.00296
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.20,ok,0.13050,0.00377,0.00579,1.87529,0.00380,0.00000,0.4224,0.3562,0.4334,0.00943,0.00237
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.30,ok,0.14088,0.00389,0.00833,1.86746,0.00394,0.00000,0.4715,0.2700,0.4768,0.00160,0.00173
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.40,ok,0.14700,0.00396,0.01286,1.86586,0.00403,0.00000,0.5390,0.1971,0.5387,0.00000,0.00000
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.50,ok,0.14788,0.00397,0.01946,1.87159,0.00409,0.00000,0.6089,0.1353,0.6120,0.00572,0.00155
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.60,ok,0.14538,0.00394,0.02741,1.88204,0.00411,0.00000,0.6802,0.0958,0.6860,0.01617,0.00207
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.70,ok,0.14425,0.00393,0.03842,1.89418,0.00416,0.00000,0.7628,0.0606,0.7753,0.02831,0.00244
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.80,ok,0.13750,0.00385,0.05177,1.91427,0.00416,0.00000,0.8485,0.0375,0.8663,0.04841,0.00274
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,0.90,ok,0.13150,0.00378,0.06569,1.93420,0.00416,0.00000,0.9307,0.0248,0.9511,0.06834,0.00294
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,1.00,ok,0.12537,0.00370,0.08333,1.95796,0.00418,0.00000,1.0258,0.0154,1.0482,0.09210,0.00315
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,1.10,ok,0.11812,0.00361,0.10285,1.98474,0.00418,0.00000,1.1235,0.0109,1.1455,0.11888,0.00335
hole_01,0.000,0.000,10,tour,fall,7,5.385,-2.856,20.00,1.38,1.20,ok,0.10975,0.00349,0.12411,2.01438,0.00415,0.00000,1.2203,0.0067,1.2435,0.14851,0.00357
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.00,ok,0.05788,0.00261,0.03168,1.97382,0.00278,0.00000,0.3718,0.5307,0.5173,0.00536,0.00217
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.10,ok,0.06438,0.00274,0.03344,1.96908,0.00292,0.00000,0.4248,0.4424,0.5329,0.00062,0.00150
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.20,ok,0.07013,0.00285,0.03856,1.96846,0.00307,0.00000,0.4740,0.3603,0.5630,0.00000,0.00000
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.30,ok,0.07287,0.00291,0.04626,1.97341,0.00317,0.00000,0.5273,0.2968,0.6016,0.00496,0.00128
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.40,ok,0.07537,0.00295,0.05830,1.98297,0.00329,0.00000,0.5901,0.2291,0.6575,0.01452,0.00187
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.50,ok,0.07587,0.00296,0.07343,1.99762,0.00339,0.00000,0.6592,0.1772,0.7217,0.02916,0.00223
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.60,ok,0.07300,0.00291,0.09002,2.01710,0.00343,0.00000,0.7234,0.1363,0.7861,0.04865,0.00247
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.70,ok,0.07125,0.00288,0.11096,2.03983,0.00351,0.00000,0.7977,0.0978,0.8645,0.07138,0.00274
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.80,ok,0.06813,0.00282,0.13445,2.06649,0.00357,0.00000,0.8785,0.0710,0.9475,0.09803,0.00298
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,0.90,ok,0.06525,0.00276,0.15771,2.09267,0.00362,0.00000,0.9554,0.0527,1.0264,0.12422,0.00315
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,1.00,ok,0.06175,0.00269,0.18517,2.12369,0.00366,0.00000,1.0426,0.0365,1.1167,0.15524,0.00333
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,1.10,ok,0.05813,0.00262,0.21399,2.15621,0.00369,0.00000,1.1332,0.0252,1.2095,0.18776,0.00353
hole_01,0.000,0.000,10,mid,fall,7,5.385,-2.856,20.00,1.38,1.20,ok,0.05350,0.00252,0.24356,2.19050,0.00368,0.00000,1.2240,0.0166,1.3025,0.22205,0.00368
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.00,ok,0.04238,0.00225,0.25853,2.22466,0.00399,0.00000,0.7734,0.5255,0.9088,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.10,ok,0.04512,0.00232,0.26334,2.22723,0.00408,0.00000,0.8663,0.4842,0.9273,0.00257,0.00186
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.20,ok,0.04637,0.00235,0.27056,2.23388,0.00415,0.00000,0.9178,0.4420,0.9520,0.00922,0.00247
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.30,ok,0.04913,0.00242,0.27909,2.24047,0.00426,0.00000,0.9692,0.4063,0.9820,0.01581,0.00291
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.40,ok,0.05025,0.00244,0.29124,2.25263,0.00435,0.00000,1.0372,0.3727,1.0223,0.02797,0.00332
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.50,ok,0.05075,0.00245,0.30544,2.26768,0.00444,0.00000,1.1076,0.3426,1.0687,0.04302,0.00373
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.60,ok,0.04950,0.00243,0.32003,2.28495,0.00449,0.00000,1.1659,0.3134,1.1151,0.06029,0.00408
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.70,ok,0.04863,0.00240,0.33697,2.30451,0.00455,0.00000,1.2307,0.2837,1.1702,0.07985,0.00441
