green,pin_x_m,pin_y_m,stimp,skill,mode,hour,ball_x_m,ball_y_m,dist_ft,slope_at_pin_pct,rollout_m,status,make,make_se,three_plus,exp_strokes,exp_strokes_se,off_green_pct,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,0.40,ok,0.08450,0.00311,0.07738,1.99290,0.00362,0.00000,0.6124,0.2467,0.6467,0.02676,0.00267
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,0.50,ok,0.08488,0.00312,0.09692,2.01208,0.00375,0.00000,0.6773,0.1970,0.7063,0.04595,0.00291
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,0.60,ok,0.08538,0.00312,0.11990,2.03458,0.00389,0.00000,0.7421,0.1465,0.7763,0.06844,0.00316
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,0.70,ok,0.08625,0.00314,0.14426,2.05808,0.00404,0.00000,0.8149,0.1124,0.8510,0.09194,0.00343
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,0.80,ok,0.08413,0.00310,0.17219,2.08816,0.00415,0.00000,0.8925,0.0813,0.9339,0.12202,0.00360
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,0.90,ok,0.08300,0.00308,0.20177,2.11889,0.00426,0.00000,0.9768,0.0597,1.0216,0.15276,0.00380
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,1.00,ok,0.07975,0.00303,0.23218,2.15259,0.00433,0.00000,1.0612,0.0431,1.1099,0.18645,0.00396
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,1.10,ok,0.07725,0.00299,0.26130,2.18426,0.00439,0.00000,1.1410,0.0298,1.1948,0.21812,0.00411
hole_07,0.000,0.000,10,mid,fall,12,5.849,-1.717,20.00,2.03,1.20,ok,0.07450,0.00294,0.29296,2.21872,0.00444,0.00000,1.2333,0.0222,1.2880,0.25259,0.00422
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.00,ok,0.05162,0.00247,0.26132,2.21978,0.00430,0.00000,0.8866,0.5335,0.9266,0.00000,0.00000
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.10,ok,0.05500,0.00255,0.26846,2.22393,0.00443,0.00000,0.9334,0.4943,0.9447,0.00415,0.00108
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.20,ok,0.05750,0.00260,0.27811,2.23169,0.00455,0.00000,0.9853,0.4565,0.9700,0.01191,0.00169
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.30,ok,0.05937,0.00264,0.28951,2.24202,0.00466,0.00000,1.0400,0.4211,1.0011,0.02224,0.00219
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.40,ok,0.06025,0.00266,0.30335,2.25605,0.00477,0.00000,1.1005,0.3879,1.0395,0.03627,0.00268
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.50,ok,0.06350,0.00273,0.31826,2.26896,0.00492,0.00000,1.1592,0.3542,1.0854,0.04918,0.00314
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.60,ok,0.06425,0.00274,0.33501,2.28649,0.00503,0.00000,1.2226,0.3233,1.1365,0.06672,0.00357
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.70,ok,0.06375,0.00273,0.35203,2.30567,0.00511,0.00000,1.2835,0.2955,1.1890,0.08589,0.00393
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.80,ok,0.06388,0.00273,0.37124,2.32679,0.00520,0.00000,1.3592,0.2712,1.2518,0.10701,0.00432
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,0.90,ok,0.06438,0.00274,0.39029,2.34752,0.00530,0.00000,1.4311,0.2477,1.3170,0.12775,0.00463
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,1.00,ok,0.06463,0.00275,0.40954,2.36888,0.00539,0.00000,1.4990,0.2241,1.3850,0.14910,0.00494
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,1.10,ok,0.06338,0.00272,0.42814,2.39115,0.00543,0.00000,1.5673,0.2057,1.4510,0.17137,0.00520
hole_07,0.000,0.000,10,hcp30,fall,12,5.849,-1.717,20.00,2.03,1.20,ok,0.06325,0.00272,0.44770,2.41363,0.00550,0.00000,1.6398,0.1857,1.5257,0.19385,0.00544
